Sender,Message,Timestamp,Amount,Amount_Category
Sender_556,New business proposal received.,2025-01-10 12:37:52,,
Sender_133,EMI payment of ₹15781 is due next week.,2025-01-13 08:37:52,15781.0,High Value
Sender_663,Verification code: 112233 for account activation.,2025-01-18 11:37:52,,
Sender_728,Received ₹99463 via UPI transfer.,2025-01-04 17:37:52,99463.0,Very High Value
Sender_987,"Mom: Dinner is ready, come home soon.",2025-01-22 16:37:52,,
Sender_791,"Special offer: Buy 2, Get 1 Free.",2025-01-03 11:37:52,,
Sender_478,Suspicious login detected. Reset your password now.,2025-01-12 00:37:52,,
Sender_654,MRI report uploaded. Check your email.,2025-01-10 21:37:52,,
Sender_635,Your login OTP for AppXYZ is 456789.,2025-01-22 07:37:52,,
Sender_489,Special offer! Get 50% off on all products.,2025-01-07 09:37:52,,
Sender_832,Gas bill alert: Pay ₹750 before the due date.,2025-01-13 23:37:52,,
Sender_690,Important: Property tax deadline extended.,2025-01-22 09:37:52,,
Sender_164,Lab reports ready for pickup.,2025-01-25 15:37:52,,
Sender_332,Your electricity bill of ₹1200 is due on 10th.,2025-01-04 00:37:52,,
Sender_749,Your electricity bill of ₹1200 is due on 10th.,2025-01-03 19:37:52,,
Sender_588,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-23 21:37:52,,
Sender_858,UPI payment of ₹37208 successful.,2025-01-24 23:37:52,37208.0,High Value
Sender_357,Special offer! Get 50% off on all products.,2025-01-18 14:37:52,,
Sender_729,IRCTC update: Train timings have changed.,2025-01-06 15:37:52,,
Sender_555,Exclusive flash sale for members only!,2025-02-01 17:37:52,,
Sender_345,"Mom: Dinner is ready, come home soon.",2025-01-21 23:37:52,,
Sender_998,Your train ticket to Delhi is confirmed.,2025-01-12 01:37:52,,
Sender_635,Your train ticket to Delhi is confirmed.,2025-01-11 19:37:52,,
Sender_300,Salary of ₹36644 deposited successfully.,2025-01-27 02:37:52,36644.0,High Value
Sender_590,Work update: Project deadline extended by a week.,2025-01-09 14:37:52,,
Sender_618,Pharmacy alert: New medicines available.,2025-01-27 16:37:52,,
Sender_810,Your UPI transaction of ₹74680 was declined.,2025-01-14 17:37:52,74680.0,Very High Value
Sender_444,Let's discuss the new client proposal over lunch.,2025-01-21 01:37:52,,
Sender_105,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-26 09:37:52,,
Sender_139,Use 778899 to reset your password.,2025-01-17 17:37:52,,
Sender_901,Client meeting scheduled at 2 PM.,2025-01-06 06:37:52,,
Sender_288,Suspicious login detected. Reset your password now.,2025-01-04 21:37:52,,
Sender_906,Hey buddy! Let's catch up this weekend.,2025-01-08 01:37:52,,
Sender_653,Secure login OTP: 654321.,2025-01-24 13:37:52,,
Sender_475,Suspicious login detected. Reset your password now.,2025-01-29 13:37:52,,
Sender_723,Your medicine order is ready for delivery.,2025-01-21 03:37:52,,
Sender_227,Special offer! Get 50% off on all products.,2025-01-12 11:37:52,,
Sender_715,UPI payment of ₹72682 successful.,2025-01-06 23:37:52,72682.0,Very High Value
Sender_565,Your bank OTP is 123456. Do not share with anyone.,2025-01-19 06:37:52,,
Sender_567,"Special offer: Buy 2, Get 1 Free.",2025-01-26 08:37:52,,
Sender_799,Let's discuss the new client proposal over lunch.,2025-01-22 14:37:52,,
Sender_812,Hurry! Get 25% off on your first order.,2025-01-16 13:37:52,,
Sender_400,Loan statement is available for ₹86729.,2025-01-27 16:37:52,86729.0,Very High Value
Sender_729,New business proposal received.,2025-01-27 13:37:52,,
Sender_130,Important: Property tax deadline extended.,2025-01-21 14:37:52,,
Sender_887,Use code WELCOME10 for ₹100 off.,2025-01-24 11:37:52,,
Sender_222,Your login OTP for AppXYZ is 456789.,2025-01-27 21:37:52,,
Sender_525,₹18981 spent on your credit card at Amazon.,2025-01-29 13:37:52,18981.0,High Value
Sender_622,Missed you at the party yesterday. Where were you?,2025-01-24 00:37:52,,
Sender_229,Train 12345 is delayed by 30 minutes.,2025-01-04 15:37:52,,
Sender_717,Credit card payment of ₹70445 due tomorrow.,2025-01-25 15:37:52,70445.0,Very High Value
Sender_864,Water bill payment successful. Amount: ₹500.,2025-02-01 19:37:52,,
Sender_318,Your cashback of ₹52795 is credited.,2025-01-11 18:37:52,52795.0,Very High Value
Sender_102,"Special offer: Buy 2, Get 1 Free.",2025-01-12 23:37:52,,
Sender_340,Secure login OTP: 654321.,2025-01-25 20:37:52,,
Sender_947,Pharmacy alert: New medicines available.,2025-01-19 17:37:52,,
Sender_707,Exclusive promo code: SAVE50 for your next purchase.,2025-01-27 17:37:52,,
Sender_745,HR update: Your interview is scheduled for Monday.,2025-01-30 13:37:52,,
Sender_324,Hurry! Get 25% off on your first order.,2025-01-05 05:37:52,,
Sender_963,Reminder: Team meeting at 10 AM tomorrow.,2025-01-31 11:37:52,,
Sender_806,Let's discuss the new client proposal over lunch.,2025-01-18 19:37:52,,
Sender_199,Claim your jackpot winnings now before the deadline!,2025-01-28 05:37:52,,
Sender_871,"You've won $1,000,000! Claim now by clicking here.",2025-01-07 06:37:52,,
Sender_407,Your medicine order is ready for delivery.,2025-01-10 02:37:52,,
Sender_270,New business proposal received.,2025-01-21 01:37:52,,
Sender_353,Dental appointment booked for 5 PM tomorrow.,2025-01-26 01:37:52,,
Sender_139,Client meeting scheduled at 2 PM.,2025-01-12 12:37:52,,
Sender_619,Special offer! Get 50% off on all products.,2025-01-30 00:37:52,,
Sender_307,Use code WELCOME10 for ₹100 off.,2025-01-18 08:37:52,,
Sender_348,Company update: Q2 performance report available.,2025-01-10 13:37:52,,
Sender_811,HR update: Your interview is scheduled for Monday.,2025-01-10 21:37:52,,
Sender_820,Your login OTP for AppXYZ is 456789.,2025-02-01 07:37:52,,
Sender_963,Work update: Project deadline extended by a week.,2025-01-30 17:37:52,,
Sender_447,Dental appointment booked for 5 PM tomorrow.,2025-01-14 00:37:52,,
Sender_340,Use 778899 to reset your password.,2025-01-16 13:37:52,,
Sender_291,Your medicine order is ready for delivery.,2025-01-15 17:37:52,,
Sender_589,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-29 19:37:52,,
Sender_447,Gas bill alert: Pay ₹750 before the due date.,2025-01-09 04:37:52,,
Sender_387,Congratulations! Your job application is shortlisted.,2025-01-15 20:37:52,,
Sender_241,Dad: Don't forget to pay the electricity bill.,2025-01-16 02:37:52,,
Sender_624,Gas bill alert: Pay ₹750 before the due date.,2025-01-07 12:37:52,,
Sender_817,"You've won $1,000,000! Claim now by clicking here.",2025-01-29 21:37:52,,
Sender_328,Reminder: Your health check-up is due.,2025-01-15 07:37:52,,
Sender_464,Seasonal sale is live! Don't miss out.,2025-02-01 09:37:52,,
Sender_406,Your cashback of ₹32685 is credited.,2025-01-30 04:37:52,32685.0,High Value
Sender_709,"You've won $1,000,000! Claim now by clicking here.",2025-01-07 15:37:52,,
Sender_213,Water bill payment successful. Amount: ₹500.,2025-01-18 14:37:52,,
Sender_588,Secure login OTP: 654321.,2025-01-10 02:37:52,,
Sender_911,Your blood test results are available online.,2025-01-06 03:37:52,,
Sender_973,Your card was used for a ₹70435 purchase.,2025-01-13 16:37:52,70435.0,Very High Value
Sender_915,IRCTC update: Train timings have changed.,2025-01-13 13:37:52,,
Sender_760,Work update: Project deadline extended by a week.,2025-01-27 16:37:52,,
Sender_426,₹13931 withdrawn from ATM.,2025-01-28 12:37:52,13931.0,High Value
Sender_323,Special offer! Get 50% off on all products.,2025-01-08 20:37:52,,
Sender_112,Your train ticket to Delhi is confirmed.,2025-01-03 18:37:52,,
Sender_929,Use code WELCOME10 for ₹100 off.,2025-01-27 01:37:52,,
Sender_881,Use 778899 to reset your password.,2025-01-03 11:37:52,,
Sender_570,Suspicious login detected. Reset your password now.,2025-01-23 21:37:52,,
Sender_835,Seasonal sale is live! Don't miss out.,2025-01-23 23:37:52,,
Sender_321,Your flight has been rescheduled. Check details.,2025-02-01 08:37:52,,
Sender_875,Dad: Don't forget to pay the electricity bill.,2025-01-08 11:37:52,,
Sender_794,Exclusive flash sale for members only!,2025-01-24 16:37:52,,
Sender_470,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-23 17:37:52,,
Sender_793,"Mom: Dinner is ready, come home soon.",2025-01-31 18:37:52,,
Sender_805,Let's discuss the new client proposal over lunch.,2025-01-30 14:37:52,,
Sender_513,Use code WELCOME10 for ₹100 off.,2025-01-28 19:37:52,,
Sender_955,Boarding pass issued for your flight to Dubai.,2025-01-13 18:37:52,,
Sender_478,Claim your jackpot winnings now before the deadline!,2025-01-10 18:37:52,,
Sender_278,Use 778899 to reset your password.,2025-01-03 01:37:52,,
Sender_558,IRCTC update: Train timings have changed.,2025-01-03 05:37:52,,
Sender_440,"Special offer: Buy 2, Get 1 Free.",2025-01-31 13:37:52,,
Sender_958,Company update: Q2 performance report available.,2025-01-10 10:37:52,,
Sender_227,Claim your jackpot winnings now before the deadline!,2025-01-14 16:37:52,,
Sender_397,Warning! Your account may be at risk. Contact support now.,2025-01-12 21:37:52,,
Sender_792,"You've won $1,000,000! Claim now by clicking here.",2025-01-23 05:37:52,,
Sender_409,Reminder: Team meeting at 10 AM tomorrow.,2025-01-14 17:37:52,,
Sender_138,Sister: Can you pick me up from college today?,2025-01-04 12:37:52,,
Sender_772,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-26 10:37:52,,
Sender_815,Exclusive flash sale for members only!,2025-01-05 13:37:52,,
Sender_775,₹56833 debited from your account.,2025-01-28 03:37:52,56833.0,Very High Value
Sender_673,HR update: Your interview is scheduled for Monday.,2025-01-15 23:37:52,,
Sender_541,HR update: Your interview is scheduled for Monday.,2025-01-26 13:37:52,,
Sender_406,Let's discuss the new client proposal over lunch.,2025-01-09 10:37:52,,
Sender_544,Your medicine order is ready for delivery.,2025-01-10 01:37:52,,
Sender_651,Boarding pass issued for your flight to Dubai.,2025-01-18 11:37:52,,
Sender_575,IRCTC update: Train timings have changed.,2025-01-24 19:37:52,,
Sender_212,Seasonal sale is live! Don't miss out.,2025-01-17 03:37:52,,
Sender_250,Your reservation has been modified. Check details.,2025-01-15 09:37:52,,
Sender_434,New job opening in your preferred industry.,2025-01-21 17:37:52,,
Sender_886,IRCTC update: Train timings have changed.,2025-01-20 06:37:52,,
Sender_817,Flight AI-302 to Mumbai departs at 8:00 AM.,2025-01-05 12:37:52,,
Sender_626,Secure login OTP: 654321.,2025-01-10 08:37:52,,
Sender_113,Important: Property tax deadline extended.,2025-01-22 15:37:52,,
Sender_125,Company update: Q2 performance report available.,2025-01-09 01:37:52,,
Sender_474,Lab reports ready for pickup.,2025-01-17 15:37:52,,
Sender_423,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-17 13:37:52,,
Sender_489,Exclusive promo code: SAVE50 for your next purchase.,2025-01-18 08:37:52,,
Sender_848,Sister: Can you pick me up from college today?,2025-01-10 01:37:52,,
Sender_863,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-12 20:37:52,,
Sender_156,Your electricity bill of ₹1200 is due on 10th.,2025-01-25 05:37:52,,
Sender_268,Your login OTP for AppXYZ is 456789.,2025-01-10 09:37:52,,
Sender_877,Hurry! Get 25% off on your first order.,2025-02-01 04:37:52,,
Sender_100,Missed you at the party yesterday. Where were you?,2025-01-05 02:37:52,,
Sender_966,Your mobile number has been selected for a lottery prize!,2025-02-02 12:37:52,,
Sender_431,Your electricity bill of ₹1200 is due on 10th.,2025-01-20 15:37:52,,
Sender_152,Your bank OTP is 123456. Do not share with anyone.,2025-01-28 16:37:52,,
Sender_304,"Mom: Dinner is ready, come home soon.",2025-01-05 11:37:52,,
Sender_152,Use code WELCOME10 for ₹100 off.,2025-01-07 06:37:52,,
Sender_697,New job opening in your preferred industry.,2025-01-30 14:37:52,,
Sender_288,Lab reports ready for pickup.,2025-01-16 22:37:52,,
Sender_785,Gas bill alert: Pay ₹750 before the due date.,2025-01-14 18:37:52,,
Sender_498,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-19 15:37:52,,
Sender_465,Your card was used for a ₹87340 purchase.,2025-01-14 20:37:52,87340.0,Very High Value
Sender_380,Transaction OTP: 987654. Valid for 5 minutes.,2025-01-07 06:37:52,,
Sender_137,Your flight has been rescheduled. Check details.,2025-01-03 04:37:52,,
Sender_205,Important: Property tax deadline extended.,2025-01-16 14:37:52,,
Sender_180,HR update: Your interview is scheduled for Monday.,2025-01-08 21:37:52,,
Sender_204,"You've won $1,000,000! Claim now by clicking here.",2025-02-01 06:37:52,,
Sender_971,Reminder: Your health check-up is due.,2025-02-02 00:37:52,,
Sender_320,Suspicious login detected. Reset your password now.,2025-01-28 11:37:52,,
Sender_273,Reminder: Team meeting at 10 AM tomorrow.,2025-01-13 23:37:52,,
Sender_723,Prescription refill reminder: Check your stock.,2025-01-28 04:37:52,,
Sender_236,Your mobile number has been selected for a lottery prize!,2025-01-20 00:37:52,,
Sender_740,"Special offer: Buy 2, Get 1 Free.",2025-01-24 13:37:52,,
Sender_418,Reminder: Team meeting at 10 AM tomorrow.,2025-01-28 19:37:52,,
Sender_592,Verification code: 112233 for account activation.,2025-01-28 03:37:52,,
Sender_184,Use 778899 to reset your password.,2025-01-17 06:37:52,,
Sender_780,Company update: Q2 performance report available.,2025-01-29 09:37:52,,
Sender_744,Your cashback of ₹2396 is credited.,2025-01-08 11:37:52,2396.0,Medium Value
Sender_185,Your login OTP for AppXYZ is 456789.,2025-01-18 16:37:52,,
Sender_322,Secure login OTP: 654321.,2025-01-10 16:37:52,,
Sender_459,Dad: Don't forget to pay the electricity bill.,2025-01-25 00:37:52,,
Sender_618,Your UPI transaction of ₹15106 was declined.,2025-01-11 07:37:52,15106.0,High Value
Sender_520,Seasonal sale is live! Don't miss out.,2025-01-13 06:37:52,,
Sender_605,Hurry! Get 25% off on your first order.,2025-01-28 14:37:52,,
Sender_300,Game night at my place? Let me know!,2025-01-13 02:37:52,,
Sender_197,Dental appointment booked for 5 PM tomorrow.,2025-01-17 15:37:52,,
Sender_614,Your monthly EMI of ₹45461 has been deducted.,2025-01-12 08:37:52,45461.0,High Value
Sender_830,Limited-time sale! Buy 1 Get 1 Free on electronics.,2025-01-22 15:37:52,,
Sender_279,Dental appointment booked for 5 PM tomorrow.,2025-01-14 06:37:52,,
Sender_810,Suspicious login detected. Reset your password now.,2025-01-09 21:37:52,,
Sender_459,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-28 22:37:52,,
Sender_640,Verification code: 112233 for account activation.,2025-02-01 07:37:52,,
Sender_744,Reminder: Team meeting at 10 AM tomorrow.,2025-01-07 07:37:52,,
Sender_323,New business proposal received.,2025-01-03 21:37:52,,
Sender_136,Check-in reminder: Hotel stay starts tomorrow.,2025-01-26 15:37:52,,
Sender_300,Reminder: Team meeting at 10 AM tomorrow.,2025-01-17 14:37:52,,
Sender_640,Prescription refill reminder: Check your stock.,2025-01-04 02:37:52,,
Sender_213,Boarding pass issued for your flight to Dubai.,2025-01-07 22:37:52,,
Sender_949,Use code WELCOME10 for ₹100 off.,2025-01-09 16:37:52,,
Sender_466,Exclusive flash sale for members only!,2025-01-14 20:37:52,,
Sender_662,Next EMI due on 15th for ₹76138.,2025-01-26 04:37:52,76138.0,Very High Value
Sender_164,Hurry! Get 25% off on your first order.,2025-01-15 00:37:52,,
Sender_250,Client meeting scheduled at 2 PM.,2025-01-06 04:37:52,,
Sender_174,New business proposal received.,2025-01-23 05:37:52,,
Sender_934,Limited-time deal: Extra ₹500 cashback on purchases.,2025-01-17 22:37:52,,
Sender_108,Your electricity bill of ₹1200 is due on 10th.,2025-01-28 22:37:52,,
Sender_115,Hotel booking confirmed at Taj Mumbai.,2025-01-26 00:37:52,,
Sender_803,Seasonal sale is live! Don't miss out.,2025-01-03 14:37:52,,
Sender_329,Flash sale! Discounts up to 70%.,2025-01-09 12:37:52,,
Sender_750,Reminder: Your Aadhaar update appointment is tomorrow.,2025-01-04 13:37:52,,
Sender_857,Lab reports ready for pickup.,2025-01-21 12:37:52,,
Sender_711,Your flight has been rescheduled. Check details.,2025-01-24 06:37:52,,
Sender_326,New update from your tax department.,2025-01-27 09:37:52,,
Sender_613,Boarding pass issued for your flight to Dubai.,2025-01-30 15:37:52,,
Sender_815,Flash sale! Discounts up to 70%.,2025-01-31 08:37:52,,
Sender_842,Special offer! Get 50% off on all products.,2025-01-05 08:37:52,,
Sender_503,Flash sale! Discounts up to 70%.,2025-02-01 18:37:52,,
Sender_926,New update from your tax department.,2025-01-27 02:37:52,,
Sender_572,Your mobile number has been selected for a lottery prize!,2025-01-27 12:37:52,,
Sender_750,Verification code: 112233 for account activation.,2025-01-05 13:37:52,,
Sender_505,Work update: Project deadline extended by a week.,2025-01-20 16:37:52,,
Sender_515,Hurry! Get 25% off on your first order.,2025-01-05 00:37:52,,
Sender_287,Next EMI due on 15th for ₹77052.,2025-01-03 02:37:52,77052.0,Very High Value
Sender_574,Pharmacy alert: New medicines available.,2025-01-04 05:37:52,,
Sender_223,Your blood test results are available online.,2025-01-02 22:37:52,,
Sender_399,Game night at my place? Let me know!,2025-01-20 15:37:52,,
Sender_222,₹90797 debited from your account.,2025-01-13 14:37:52,90797.0,Very High Value
Sender_998,"Special offer: Buy 2, Get 1 Free.",2025-01-09 22:37:52,,
Sender_621,New update from your tax department.,2025-01-08 03:37:52,,
Sender_140,Verification code: 112233 for account activation.,2025-01-14 14:37:52,,
Sender_279,Game night at my place? Let me know!,2025-01-25 05:37:52,,
Sender_704,Company update: Q2 performance report available.,2025-01-04 03:37:52,,
Sender_751,Your card limit has been increased to ₹50701.,2025-01-22 00:37:52,50701.0,Very High Value
